Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weighted_Moving_Average,Forecast_Error,Absolute_Error
26,2011-12-23,1515175.01,0,22.53,3.413,136.5883871,7.598,1156424.2995,358750.71050000004,358750.71050000004
26,2011-12-30,972834.42,1,18.8,3.402,136.6432581,7.598,1351618.3645000001,-378783.9445000001,378783.9445000001
26,2012-01-06,971557.62,0,22.94,3.439,136.698129,7.467,1197449.638,-225892.01800000004,225892.01800000004
26,2012-01-13,836305.65,0,25.55,3.523,136.753,7.467,1053547.1085,-217241.45850000007,217241.45850000007
26,2012-01-20,838751.5,0,15.22,3.542,136.8564194,7.467,904123.155,-65371.65500000003,65371.65500000003
26,2012-01-27,820059.89,0,24.16,3.568,136.9598387,7.467,857816.3705,-37756.48049999995,37756.48049999995
26,2012-02-03,939158.25,0,25.24,3.633,137.0632581,7.467,829038.8174999999,110119.43250000011,110119.43250000011
26,2012-02-10,1081005.64,1,23.89,3.655,137.1666774,7.467,882412.8115,198592.82849999995,198592.82849999995
26,2012-02-17,965788.76,0,23.9,3.703,137.2583103,7.467,992217.1909999999,-26428.430999999866,26428.430999999866
26,2012-02-24,917924.47,0,28.06,3.751,137.3411034,7.467,1002120.0914999999,-84195.62149999989,84195.62149999989
26,2012-03-02,955641.74,0,22.49,3.827,137.4238966,7.467,959139.147,-3497.4070000000065,3497.4070000000065
26,2012-03-09,1028569.01,0,29.03,3.876,137.5066897,7.467,943962.7485,84606.26150000002,84606.26150000002
26,2012-03-16,919503.4,0,35.06,3.867,137.5843871,7.467,986447.7845,-66944.38449999993,66944.38449999993
26,2012-03-23,874790.68,0,49.97,3.889,137.6552903,7.467,963097.1144999999,-88306.43449999986,88306.43449999986
26,2012-03-30,922018.43,0,33.33,3.921,137.7261935,7.467,913506.8815,8511.548500000034,8511.548500000034
26,2012-04-06,1116829.23,0,33.35,3.957,137.7970968,7.489,905111.463,211717.767,211717.767
26,2012-04-13,889670.29,0,36.9,4.025,137.868,7.489,1012339.6675,-122669.37749999994,122669.37749999994
26,2012-04-20,923600.02,0,50.81,4.046,137.9230667,7.489,974028.1399999999,-50428.11999999988,50428.11999999988
26,2012-04-27,911969.0,0,43.6,4.023,137.9781333,7.489,940708.996,-28739.996000000043,28739.996000000043
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,912695.0505,33878.239500000025,33878.239500000025
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,931015.798,131532.93200000003,131532.93200000003
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,999370.3665,-21287.526500000036,21287.526500000036
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,1002919.469,64391.27099999995,64391.27099999995
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,1035366.6734999999,-19513.64349999989,19513.64349999989
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,1028197.7,77979.13000000012,77979.13000000012
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,1068733.5865,-39485.366500000004,39485.366500000004
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,1054163.955,2118.9549999998417,2118.9549999998417
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,1054304.8564999998,-3114.4164999998175,3114.4164999998175
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,1049681.4715,130789.32850000006,130789.32850000006
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,1116594.4904999998,-53444.71049999981,53444.71049999981
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,1102418.236,-52792.33600000013,52792.33600000013
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,1073985.993,-42240.853,42240.853
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,1042714.102,48200.98800000013,48200.98800000013
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,1064012.229,57464.28099999996,57464.28099999996
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,1097320.3075,-29027.747500000056,29027.747500000056
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,1090300.322,-67596.12199999997,67596.12199999997
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,1053475.9725000001,19.5374999998603,19.5374999998603
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,1044938.1089999999,36935.92100000009,36935.92100000009
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,1063066.0735,-76934.1335,76934.1335
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,1029746.2069999999,-68662.12699999998,68662.12699999998
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,987969.3234999999,-23242.953499999945,23242.953499999945
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,966662.4039999999,128841.85600000015,128841.85600000015
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,1029568.9715,15070.718499999959,15070.718499999959
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,1050455.2914999998,-74877.2714999998,74877.2714999998
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,1017738.5405,-59118.740499999956,59118.740499999956
27,2010-02-05,1874289.79,0,27.19,2.954,135.3524608,8.237,,,
27,2010-02-12,1745362.72,1,29.81,2.94,135.4113076,8.237,,,
27,2010-02-19,1945070.33,0,32.44,2.909,135.4657781,8.237,,,
27,2010-02-26,1390934.27,0,36.0,2.91,135.5195191,8.237,1864555.5855,-473621.3155,473621.3155
27,2010-03-05,1313729.72,0,38.07,2.919,135.5732602,8.237,1638046.1585,-324316.43849999993,324316.43849999993
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,1435452.404,489660.716,489660.716
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,1631002.1025,69625.86749999993,69625.86749999993
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,1721163.035,115551.80500000017,115551.80500000017
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,1802344.1775,251608.79249999998,251608.79249999998
27,2010-04-09,1955814.13,0,62.62,2.992,135.7856359,8.058,1924920.8745,30893.25549999997,30893.25549999997
27,2010-04-16,1857500.96,0,54.95,3.01,135.82725,8.058,1972297.8305,-114796.87049999996,114796.87049999996
27,2010-04-23,1850205.47,0,53.91,3.021,135.8721667,8.058,1921378.3709999998,-71172.90099999984,71172.90099999984
27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,1868600.1905,-62715.15049999999,62715.15049999999
27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,1829139.5784999998,110319.26150000026,110319.26150000026
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,1879320.0044999998,-36854.22449999978,36854.22449999978
27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,1870926.2400000002,-34330.66000000015,34330.66000000015
27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,1854079.639,108389.03099999996,108389.03099999996
27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,1900412.6549999998,172689.9350000003,172689.9350000003
27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,1998904.6664999998,-125091.73649999988,125091.73649999988
27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,1956862.6719999998,-69680.40199999977,69680.40199999977
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,1910391.049,52233.960999999894,52233.960999999894
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,1922898.239,101655.86100000003,101655.86100000003
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,1982273.144,136889.8659999997,136889.8659999997
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,2062569.1914999997,-181877.55149999983,181877.55149999983
27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,1985735.9885,-177485.27850000001,177485.27850000001
27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,1880241.8805,-63752.35049999994,63752.35049999994
27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,1823236.2595000002,84800.42049999977,84800.42049999977
27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,1861027.282,3408.8380000002217,3408.8380000002217
27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,1872504.3275000001,64374.13249999983,64374.13249999983
27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,1907197.3739999998,-36513.16399999987,36513.16399999987
27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,1892914.984,15195.915999999968,15195.915999999968
27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,1899326.6925,14168.117500000168,14168.117500000168
27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,1905188.8514999999,-275210.3914999999,275210.3914999999
27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,1770929.0484999998,-173926.33849999984,173926.33849999984
27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,1656018.0374999999,-112485.20749999979,112485.20749999979
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,1575214.1324999998,132448.73750000028,132448.73750000028
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,1633618.332,94769.86800000002,94769.86800000002
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,1693406.029,529.2609999999404,529.2609999999404
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,1708052.9455,-19097.455499999924,19097.455499999924
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,1696613.3265,-10603.306499999948,10603.306499999948
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,1688229.725,139780.5249999999,139780.5249999999
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,1757451.9555,-52666.21549999993,52666.21549999993
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,1745097.9605,882812.7895,882812.7895
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,2184831.9215,-300488.25150000025,300488.25150000025
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2117658.4584999997,22075.22150000045,22075.22150000045
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2123573.7369999997,226524.62300000014,226524.62300000014
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2206607.5185000002,871554.5614999998,871554.5614999998
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2682575.518,-1241612.5180000002,1241612.5180000002
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,2150352.982,-582193.5019999999,582193.5019999999
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,1750141.102,-217832.48199999984,217832.48199999984
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,1531154.578,-14124.678000000073,14124.678000000073
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,1530046.889,-108935.33899999992,108935.33899999992
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,1471362.5329999998,156738.25700000022,156738.25700000022
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,1538993.9224999999,97230.84750000015,97230.84750000015
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,1601114.3939999999,108250.79600000009,108250.79600000009
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,1671576.383,17359.32700000005,17359.32700000005
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,1688179.3869999999,-32048.716999999946,32048.716999999946
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,1675597.612,-62337.841999999946,62337.841999999946
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,1639615.9759999998,-15076.765999999829,15076.765999999829
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,1625330.125,-70679.04499999993,70679.04499999993
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,1587903.229,40965.05099999998,40965.05099999998
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,1602242.8995,87601.28049999988,87601.28049999988
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,1648223.65,78951.9600000002,78951.9600000002
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,1699363.51,222291.96999999997,222291.96999999997
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,1818815.8305,-176741.19050000003,176741.19050000003
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,1752693.0795,4348.88049999997,4348.88049999997
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,1741495.426,22049.894000000088,22049.894000000088
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,1743048.542,-17779.981999999844,17779.981999999844
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,1743431.436,77291.73399999994,77291.73399999994
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,1778737.379,274970.63100000005,274970.63100000005
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,1922897.3985,-104982.68849999993,104982.68849999993
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,1900863.6339999998,-86123.54399999976,86123.54399999976
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,1851696.395,-40241.24500000011,40241.24500000011
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,1813573.813,136410.11699999985,136410.11699999985
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,1881212.281,118842.98900000006,118842.98900000006
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,1954240.2829999998,-192084.49299999978,192084.49299999978
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,1873594.829,-118715.37899999996,118715.37899999996
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,1794202.542,-49323.48199999984,49323.48199999984
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,1750970.706,-3681.1759999999776,3681.1759999999776
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,1747584.3535,10853.606499999994,10853.606499999994
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,1752502.1745,29403.065500000026,29403.065500000026
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,1768499.3355,265901.4445,265901.4445
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,1904632.918,-392915.38800000004,392915.38800000004
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,1735184.824,176286.01600000006,176286.01600000006
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,1789996.6724999999,-176222.77249999996,176222.77249999996
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,1702659.3735,-96450.69350000005,96450.69350000005
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,1654645.8309999998,-55019.57099999976,55019.57099999976
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,1604052.253,68287.01699999999,68287.01699999999
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,1636970.128,45682.38199999998,45682.38199999998
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,1666588.9385,23002.501500000013,23002.501500000013
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,1684574.989,25797.410999999847,25797.410999999847
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,1698941.0805,-77831.78049999988,77831.78049999988
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,1662623.706,138104.36400000006,138104.36400000006
27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,1724308.15,-568.7099999999627,568.7099999999627
27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,1735290.9394999999,769109.7705000001,769109.7705000001
27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,2125618.3695,-318693.62950000004,318693.62950000004
27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,2038563.5345,-23897.554500000086,23897.554500000086
27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,2015416.7555,190503.1044999999,190503.1044999999
27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,2079131.734,659888.0160000001,659888.0160000001
27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,2443781.7229999998,-793177.1229999997,793177.1229999997
27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,2114847.1914999997,-579559.7914999998,579559.7914999998
27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,1756208.2725,-263809.1425000001,263809.1425000001
27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,1531140.845,10990.205000000075,10990.205000000075
27,2012-01-27,1263534.86,0,36.96,3.737,140.9124021,8.009,1523698.3305,-260163.47049999982,260163.47049999982
27,2012-02-03,1564246.02,0,42.52,3.796,141.0161924,8.009,1395373.167,168872.85300000012,168872.85300000012
27,2012-02-10,1651605.35,1,37.86,3.826,141.1199827,8.009,1455679.8684999999,195925.48150000023,195925.48150000023
27,2012-02-17,1606221.56,0,37.24,3.874,141.2140357,8.009,1562819.011,43402.549000000115,43402.549000000115
27,2012-02-24,1648602.39,0,41.74,3.917,141.3007857,8.009,1615809.5555,32792.83449999988,32792.83449999988
27,2012-03-02,1509323.09,0,40.07,3.983,141.3875357,8.009,1634219.5435,-124896.45349999983,124896.45349999983
27,2012-03-09,1607343.41,0,44.32,4.021,141.4742857,8.009,1572605.6154999998,34737.79450000008,34737.79450000008
27,2012-03-16,1635984.07,0,49.6,4.021,141.55478,8.009,1579225.145,56758.92500000005,56758.92500000005
27,2012-03-23,1620839.34,0,57.3,4.054,141.6269332,8.009,1606960.6919999998,13878.648000000278,13878.648000000278
27,2012-03-30,1615494.14,0,49.4,4.098,141.6990864,8.009,1624115.6060000001,-8621.466000000248,8621.466000000248
27,2012-04-06,1899013.34,0,48.73,4.143,141.7712396,8.253,1620438.4495,278574.8905,278574.8905
27,2012-04-13,1650405.21,0,52.22,4.187,141.8433929,8.253,1758055.52,-107650.31000000006,107650.31000000006
27,2012-04-20,1639999.47,0,62.62,4.17,141.9015262,8.253,1732181.395,-92181.92500000005,92181.92500000005
27,2012-04-27,1565498.84,0,52.33,4.163,141.9596595,8.253,1682493.5595,-116994.71949999989,116994.71949999989
27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,1604310.0159999998,65078.434000000125,65078.434000000125
27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,1628618.7395000001,45687.570499999914,45687.570499999914
27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,1656263.9385,50894.881500000134,50894.881500000134
27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,1689994.886,128911.84400000004,128911.84400000004
27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,1758104.8985,142533.7015000002,142533.7015000002
27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,1843010.4785,-78254.16849999991,78254.16849999991
27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,1820437.6745,-46937.11449999991,46937.11449999991
27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,1789510.7785,48374.01150000002,48374.01150000002
27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,1804381.0375,38174.28249999997,38174.28249999997
27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,1830562.4205,231662.49949999992,231662.49949999992
27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,1951689.5405,-195800.01049999986,195800.01049999986
27,2012-07-20,1730913.66,0,78.64,3.732,142.2337569,8.239,1876106.7850000001,-145193.12500000023,145193.12500000023
27,2012-07-27,1625883.71,0,76.01,3.82,142.2126924,8.239,1789351.9035,-163468.19350000005,163468.19350000005
27,2012-08-03,1705810.84,0,75.22,3.819,142.1916279,8.239,1682145.0655,23665.774500000058,23665.774500000058
27,2012-08-10,1720537.26,0,78.44,3.863,142.1705634,8.239,1681601.7675,38935.492499999935,38935.492499999935
27,2012-08-17,1735339.59,0,76.51,3.963,142.2157385,8.239,1701184.9805,34154.60950000002,34154.60950000002
27,2012-08-24,1780443.36,0,72.93,3.997,142.3105933,8.239,1725729.4619999998,54713.89800000028,54713.89800000028
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,1755671.1255,-23735.695500000147,23735.695500000147
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,1749423.8295,91531.40049999999,91531.40049999999
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,1793721.5195,-274117.01949999994,274117.01949999994
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,1663926.895,-106441.14500000002,106441.14500000002
27,2012-09-28,1540687.63,0,64.92,4.158,142.76575,8.239,1586747.7345,-46060.10450000013,46060.10450000013
27,2012-10-05,1591816.88,0,64.5,4.151,142.8516833,8.0,1543404.5025,48412.377499999944,48412.377499999944
27,2012-10-12,1660081.29,0,55.4,4.186,142.9376167,8.0,1568771.9729999998,91309.31700000027,91309.31700000027
27,2012-10-19,1620374.24,0,56.53,4.153,142.8633629,8.0,1618279.6974999998,2094.542500000214,2094.542500000214
27,2012-10-26,1703047.74,0,58.99,4.071,142.7624113,8.0,1629988.1035,73059.63650000002,73059.63650000002
28,2010-02-05,1672352.29,0,49.47,2.962,126.4420645,13.975,,,
28,2010-02-12,1558968.49,1,47.87,2.946,126.4962581,13.975,,,
28,2010-02-19,1491300.42,0,54.83,2.915,126.5262857,13.975,,,
28,2010-02-26,1542173.33,0,50.23,2.825,126.5522857,13.975,1542142.025,31.305000000167638,31.305000000167638
28,2010-03-05,1608435.45,0,53.77,2.987,126.5782857,13.975,1526887.0855,81548.36449999991,81548.36449999991
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,1567673.4534999998,-240796.34349999973,240796.34349999973
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,1457716.962,-177897.53200000012,177897.53200000012
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,1345582.021,-100313.25099999993,100313.25099999993
28,2010-04-02,1441559.4,0,59.84,3.086,126.6034839,14.099,1269602.7519999999,171956.64800000004,171956.64800000004
28,2010-04-09,1382359.21,0,59.25,3.09,126.6019032,14.099,1348596.684,33762.52600000007,33762.52600000007
28,2010-04-16,1268240.66,0,64.95,3.109,126.5621,14.099,1382515.7105,-114275.05050000013,114275.05050000013
28,2010-04-23,1244177.21,0,64.55,3.05,126.4713333,14.099,1334179.9635,-90002.75350000011,90002.75350000011
28,2010-04-30,1186971.02,0,67.38,3.105,126.3805667,14.099,1273326.7174999998,-86355.69749999978,86355.69749999978
28,2010-05-07,1532893.22,0,70.15,3.127,126.2898,14.099,1219183.6324999998,313709.58750000014,313709.58750000014
28,2010-05-14,1245898.73,0,68.44,3.145,126.2085484,14.099,1368513.0485,-122614.31850000005,122614.31850000005
28,2010-05-21,1217923.71,0,76.2,3.12,126.1843871,14.099,1337507.645,-119583.93500000006,119583.93500000006
28,2010-05-28,1176588.25,0,67.84,3.058,126.1602258,14.099,1274960.3934999998,-98372.14349999977,98372.14349999977
28,2010-06-04,1543678.02,0,81.39,2.941,126.1360645,14.099,1201452.233,342225.787,342225.787
28,2010-06-11,1348995.17,0,90.84,2.949,126.1119032,14.099,1366333.454,-17338.283999999985,17338.283999999985
28,2010-06-18,1267619.06,0,81.06,3.043,126.114,14.099,1391273.1295,-123654.06949999998,123654.06949999998
28,2010-06-25,1231025.07,0,87.27,3.084,126.1266,14.099,1337509.5425,-106484.47249999992,106484.47249999992
28,2010-07-02,1399960.15,0,91.98,3.105,126.1392,14.18,1261528.4815,138431.6684999999,138431.6684999999
28,2010-07-09,1340293.87,0,90.37,3.1,126.1518,14.18,1320981.7085,19312.161500000162,19312.161500000162
28,2010-07-16,1225336.41,0,97.18,3.094,126.1498065,14.18,1344786.7480000001,-119450.33800000022,119450.33800000022
28,2010-07-23,1205884.98,0,99.22,3.112,126.1283548,14.18,1291765.082,-85880.10199999996,85880.10199999996
28,2010-07-30,1150204.71,0,96.31,3.017,126.1069032,14.18,1232854.3139999998,-82649.60399999982,82649.60399999982
28,2010-08-06,1523101.38,0,92.95,3.123,126.0854516,14.18,1180962.5595,342138.8204999999,342138.8204999999
28,2010-08-13,1218688.09,0,87.01,3.159,126.064,14.18,1345005.0855,-126316.99549999996,126316.99549999996
28,2010-08-20,1195897.6,0,92.81,3.041,126.0766452,14.18,1314960.2344999998,-119062.6344999997,119062.6344999997
28,2010-08-27,1191585.92,0,93.19,3.129,126.0892903,14.18,1252954.8385,-61368.918500000145,61368.918500000145
28,2010-09-03,1523410.71,0,83.12,3.087,126.1019355,14.18,1197160.3335,326250.3765,326250.3765
28,2010-09-10,1246062.17,1,83.63,3.044,126.1145806,14.18,1358145.0669999998,-112082.89699999988,112082.89699999988
28,2010-09-17,1159812.35,0,82.45,3.028,126.1454667,14.18,1334962.7215,-175150.3714999999,175150.3714999999
28,2010-09-24,1111797.21,0,81.77,2.939,126.1900333,14.18,1244539.541,-132742.331,132742.331
28,2010-10-01,1203080.41,0,85.2,3.001,126.2346,14.313,1148742.253,54338.15699999989,54338.15699999989
28,2010-10-08,1334571.87,0,71.82,3.013,126.2791667,14.313,1164641.0809999998,169930.78900000034,169930.78900000034
28,2010-10-15,1158062.99,0,75.0,2.976,126.3266774,14.313,1255133.6600000001,-97070.67000000016,97070.67000000016
28,2010-10-22,1120619.32,0,68.85,3.014,126.3815484,14.313,1226593.7110000001,-105974.39100000006,105974.39100000006
28,2010-10-29,1231688.48,0,61.09,3.016,126.4364194,14.313,1165817.4870000002,65870.99299999978,65870.99299999978
28,2010-11-05,1501663.26,0,65.49,3.129,126.4912903,14.313,1181770.4505,319892.8095,319892.8095
28,2010-11-12,1266460.45,0,57.79,3.13,126.5461613,14.313,1350015.496,-83555.04600000009,83555.04600000009
28,2010-11-19,1179315.72,0,58.18,3.161,126.6072,14.313,1343565.6379999998,-164249.91799999983,164249.91799999983
28,2010-11-26,1937033.5,1,47.66,3.162,126.6692667,14.313,1258168.5065000001,678864.9934999999,678864.9934999999
28,2010-12-03,1447916.29,0,43.33,3.041,126.7313333,14.313,1571246.3195,-123330.02949999995,123330.02949999995
28,2010-12-10,1466164.49,0,50.01,3.203,126.7934,14.313,1578817.2280000001,-112652.73800000013,112652.73800000013
28,2010-12-17,1510443.62,0,52.77,3.236,126.8794839,14.313,1530407.9715,-19964.351499999873,19964.351499999873
28,2010-12-24,2026026.39,0,52.02,3.236,126.9835806,14.313,1485566.825,540459.565,540459.565
28,2010-12-31,1090558.57,1,45.64,3.148,127.0876774,14.313,1761593.1354999999,-671034.5654999998,671034.5654999998
28,2011-01-07,1402902.47,0,37.64,3.287,127.1917742,14.021,1480955.0644999999,-78052.59449999989,78052.59449999989
28,2011-01-14,1098286.61,0,43.15,3.312,127.3009355,14.021,1387050.693,-288764.08299999987,288764.08299999987
28,2011-01-21,1079669.11,0,53.53,3.223,127.4404839,14.021,1203742.955,-124073.84499999997,124073.84499999997
28,2011-01-28,1127859.69,0,50.74,3.342,127.5800323,14.021,1134670.239,-6810.5490000001155,6810.5490000001155
28,2011-02-04,1564897.32,0,45.14,3.348,127.7195806,14.021,1106557.025,458340.29500000016,458340.29500000016
